Date,Cone ID,Observer,Treatment,Soil,Health,Species,Leaf Number,Height (cm),Notes
12162016,ME030,ALK,SD,ALIVE,1,BB,7,3.3,
12162016,ME031,ALK,SD,ALIVE,1,BB,10,2.1,moss
12162016,ME032,ALK,SD,ALIVE,1,BB,4,0.7,
12162016,ME033,ALK,SD,ALIVE,1,BB,8,1.7,moss
12162016,ME034,ALK,SD,ALIVE,1,BB,9,3.2,moss
12162016,ME035,ALK,SD,ALIVE,1,BB,3,0.5,
12162016,ME036,ALK,SD,ALIVE,0,BB,0,0,nothing present
12162016,ME061,ALK,SD,ALIVE,1,LB,2,0.3,
12162016,ME062,ALK,SD,ALIVE,1,LB,0,0.7,dying?
12162016,ME063,ALK,SD,ALIVE,1,LB,5,1.6,moss
12162016,ME064,ALK,SD,ALIVE,1,LB,2,0.6,
12162016,ME065,ALK,SD,ALIVE,1,LB,3,0.9,moss
12162016,ME066,ALK,SD,ALIVE,1,LB,2,1.1,moss
12162016,ME067,ALK,SD,ALIVE,0,LB,0,0,moss -no germ
12162016,ME068,ALK,SD,ALIVE,1,LB,2,0.9,moss
12162016,ME069,ALK,SD,ALIVE,1,LB,5,1.3,
12162016,ME070,ALK,SD,ALIVE,1,LB,5,1.3,
12162016,ME071,ALK,SD,ALIVE,1,LB,5,1.2,moss
12162016,ME072,ALK,SD,ALIVE,1,LB,3,0.9,moss
12302016,ME025,PPK,SD,ALIVE,1,BB,4,0.5,neg moss
12302016,ME026,PPK,SD,ALIVE,1,BB,11,3.5,neg moss
12302016,ME027,PPK,SD,ALIVE,1,BB,5,1.1,pos moss
12302016,ME028,PPK,SD,ALIVE,1,BB,4,1,pos moss
12302016,ME029,PPK,SD,ALIVE,1,BB,4,1.6,pos moss
12302016,ME030,PPK,SD,ALIVE,1,BB,8,3.7,neg moss
12302016,ME031,PPK,SD,ALIVE,1,BB,13,3.3,pos moss
12302016,ME032,PPK,SD,ALIVE,1,BB,4,0.7,
12302016,ME033,PPK,SD,ALIVE,1,BB,3.8,12,moss
12302016,ME034,PPK,SD,ALIVE,1,BB,9,4,moss
12302016,ME035,PPK,SD,ALIVE,1,BB,3,0.6,pos moss
12302016,ME036,PPK,SD,ALIVE,0,BB,0,0,
12302016,ME037,PPK,SD,ALIVE,1,BB,12,5.5,pos moss
12302016,ME038,PPK,SD,ALIVE,1,BB,5,0.5,"1R,4N"
12302016,ME064,PPK,SD,ALIVE,1,LB,3,0.7,"pos moss, pluck BB"
12302016,ME065,PPK,SD,ALIVE,1,LB,6,1.4,pos moss
12302016,ME066,PPK,SD,ALIVE,1,LB,4,1.6,pos moss
12302016,ME067,PPK,SD,ALIVE,1,LB,3,0.4,pos moss
12302016,ME068,PPK,SD,ALIVE,1,LB,3,1,pos moss
12302016,ME069,PPK,SD,ALIVE,1,LB,5,1.2,pos moss
12302016,ME070,PPK,SD,ALIVE,1,LB,5,1.5,"neg moss, invader plucked"
12302016,ME071,PPK,SD,ALIVE,1,LB,5,1,pos moss
12302016,ME072,PPK,SD,ALIVE,1,LB,3,0.5,pos moss
12302016,ME073,PPK,SD,ALIVE,1,LB,2,0.6,pos moss
12302016,ME074,PPK,SD,ALIVE,1,LB,2,0.5,pos moss
12302016,ME075,PPK,SD,ALIVE,1,LB,2,0.6,pos moss
120817,ME025,JTH,SD,ALIVE,0,BB,0,0,"no plant, thick moss"
120817,ME026,JTH,SD,ALIVE,1,BB,54,8.4,4 br. leaves falling off
120817,ME027,JTH,SD,ALIVE,1,BB,131,8.3,"5 br., super healthy plant, thick moss"
120817,ME028,JTH,SD,ALIVE,1,BB,32,5.2,"2 br., black moss"
120817,ME029,JTH,SD,ALIVE,1,BB,61,5,"7 br., losing leaves"
120817,ME030,JTH,SD,ALIVE,1,BB,26,5,thin and dying
120817,ME031,JTH,SD,ALIVE,1,BB,77,10,5 br.
120817,ME032,JTH,SD,ALIVE,1,BB,69,9.4,"4 br., black moss"
120817,ME033,JTH,SD,ALIVE,1,BB,37,7.6,"4 br., dead and crispy, thick moss"
120817,ME034,JTH,SD,ALIVE,1,BB,81,9.8,"5 br., leaves falling off, moss"
120817,ME035,JTH,SD,ALIVE,1,BB,40,5,"4 small br., leaves falling off, some thick moss, some black"
120817,ME036,JTH,SD,ALIVE,0,BB,0,0,"no plant, thick moss"
120817,ME061,JTH,SD,ALIVE,1,LB,7,0.8,thick moss
120817,ME062,JTH,SD,ALIVE,1,LB,28,7.1,"5 br., thick moss"
120817,ME063,JTH,SD,ALIVE,1,LB,109,15.3,"7 br., less moss"
120817,ME064,JTH,SD,ALIVE,1,LB,78,8.1,"9 br., moss"
120817,ME065,JTH,SD,ALIVE,1,LB,55,9.3,"4 br., leaves falling off, moss"
120817,ME066,JTH,SD,ALIVE,1,LB,96,7.2,"14 br.., moss, spores"
120817,ME067,JTH,SD,ALIVE,0,LB,0,0,"no plant, spores"
120817,ME068,JTH,SD,ALIVE,1,LB,61,11,9 br.
120817,ME069,JTH,SD,ALIVE,1,LB,49,8.5,"9 br., thick moss"
120817,ME070,JTH,SD,ALIVE,1,LB,108,6.4,15 br.? some small
120817,ME071,JTH,SD,ALIVE,1,LB,30,8.2,"6 br., hard to tell what is part of the same plant or seperate sprouts"
1162018,ME025,JTH,SD,ALIVE,0,BB,0,NA,no plnt
1162018,ME026,JTH,SD,ALIVE,1,BB,56,NA,
1162018,ME027,JTH,SD,ALIVE,1,BB,141,NA,
1162018,ME028,JTH,SD,ALIVE,1,BB,35,NA,
1162018,ME029,JTH,SD,ALIVE,1,BB,69,NA,
1162018,ME030,JTH,SD,ALIVE,1,BB,30,NA,
1162018,ME031,JTH,SD,ALIVE,1,BB,78,NA,
1162018,ME032,JTH,SD,ALIVE,1,BB,61,NA,
1162018,ME033,JTH,SD,ALIVE,1,BB,37,NA,
1162018,ME034,JTH,SD,ALIVE,1,BB,52,NA,
1162018,ME035,JTH,SD,ALIVE,1,BB,36,NA,
1162018,ME036,JTH,SD,ALIVE,0,BB,0,NA,no plnt
1162018,ME061,JTH,SD,ALIVE,1,LB,6,NA,
1162018,ME062,JTH,SD,ALIVE,1,LB,31,NA,
1162018,ME063,JTH,SD,ALIVE,1,LB,105,NA,
1162018,ME064,JTH,SD,ALIVE,1,LB,64,NA,
1162018,ME065,JTH,SD,ALIVE,1,LB,49,NA,
1162018,ME066,JTH,SD,ALIVE,1,LB,76,NA,
1162018,ME067,JTH,SD,ALIVE,0,LB,0,NA,no plnt
1162018,ME068,JTH,SD,ALIVE,1,LB,87,NA,
1162018,ME069,JTH,SD,ALIVE,1,LB,58,NA,
1162018,ME070,JTH,SD,ALIVE,1,LB,129,NA,
1162018,ME071,JTH,SD,ALIVE,1,LB,39,NA,
1162018,ME072,JTH,SD,ALIVE,1,LB,3,NA,
1272017,ME087,JRF,Sterile,DEAD,1,LB,4,0.8,growing on side of cone
1272017,ME088,JRF,Sterile,DEAD,1,LB,11,4.2,moss
1272017,ME089,JRF,Sterile,DEAD,1,LB,6,1.5,moss
1272017,ME090,JRF,Sterile,DEAD,1,LB,2,0.4,moss
1272017,ME091,JRF,Sterile,DEAD,1,LB,5,2.1,moss
1272017,ME092,JRF,Sterile,DEAD,1,LB,10,3.3,moss
1272017,ME093,JRF,Sterile,DEAD,1,LB,9,2.6,moss
1272017,ME094,JRF,Sterile,DEAD,1,LB,3,0.6,
1272017,ME095,JRF,Sterile,DEAD,1,LB,4,0.8,moss
1272017,ME096,JRF,Sterile,DEAD,1,LB,4,1.1,liverwort
2102017,ME001,JRF,Sterile,DEAD,1,BB,8,1.8,moss
2102017,ME002,JRF,Sterile,DEAD,1,BB,5,1.6,moss
2102017,ME003,JRF,Sterile,DEAD,1,BB,6,1.6,moss
2102017,ME004,JRF,Sterile,DEAD,1,BB,9,3.3,moss
2102017,ME005,JRF,Sterile,DEAD,1,BB,40,5,"4 branches, moss"
2102017,ME006,JRF,Sterile,DEAD,1,BB,5,2.6,moss
2102017,ME007,JRF,Sterile,DEAD,1,BB,10,4.6,moss
2102017,ME008,JRF,Sterile,DEAD,1,BB,7,1.1,moss
2102017,ME009,JRF,Sterile,DEAD,1,BB,5,2.1,moss
2102017,ME010,JRF,Sterile,DEAD,1,BB,7,1.7,"moss, liverwort"
2102017,ME011,JRF,Sterile,DEAD,1,BB,15,6.1,moss
2102017,ME012,JRF,Sterile,DEAD,1,BB,10,3,"bent, moss"
2102017,ME085,JRF,Sterile,DEAD,1,LB,15,3.6,
2102017,ME086,JRF,Sterile,DEAD,1,LB,23,3,2 branches
2102017,ME087,JRF,Sterile,DEAD,1,LB,3,0.7,growing on side
2102017,ME088,JRF,Sterile,DEAD,1,LB,16,6.8,moss
2102017,ME089,JRF,Sterile,DEAD,1,LB,6,1.3,moss
2102017,ME090,JRF,Sterile,DEAD,1,LB,2,0.3,moss
2102017,ME091,JRF,Sterile,DEAD,1,LB,5,2.2,"moss, plucked, growing on side"
2102017,ME092,JRF,Sterile,DEAD,1,LB,9,3.2,moss
2102017,ME093,JRF,Sterile,DEAD,1,LB,9,2.6,moss
2102017,ME094,JRF,Sterile,DEAD,1,LB,4,0.9,
2102017,ME095,JRF,Sterile,DEAD,1,LB,5,0.6,moss
2102017,ME096,JRF,Sterile,DEAD,1,LB,4,1.1,"moss, liverwort"
2242017,ME001,JRF,Sterile,DEAD,1,BB,6,2,
2242017,ME002,JRF,Sterile,DEAD,1,BB,4,2.7,
2242017,ME003,JRF,Sterile,DEAD,1,BB,6,1.7,
2242017,ME004,JRF,Sterile,DEAD,1,BB,8,3.2,
2242017,ME005,JRF,Sterile,DEAD,1,BB,42,4.8,
2242017,ME006,JRF,Sterile,DEAD,1,BB,8,2.8,
2242017,ME007,JRF,Sterile,DEAD,1,BB,11,4.6,
2242017,ME008,JRF,Sterile,DEAD,1,BB,8,0.9,
2242017,ME009,JRF,Sterile,DEAD,1,BB,4,2.1,
2242017,ME010,JRF,Sterile,DEAD,1,BB,7,1.8,
2242017,ME011,JRF,Sterile,DEAD,1,BB,17,6.3,
2242017,ME012,JRF,Sterile,DEAD,1,BB,9,3,
2242017,ME085,JRF,Sterile,DEAD,1,LB,13,3.4,
2242017,ME086,JRF,Sterile,DEAD,1,LB,26,4.7,
2242017,ME087,JRF,Sterile,DEAD,1,LB,3,1,
2242017,ME088,JRF,Sterile,DEAD,1,LB,20,9.1,
2242017,ME089,JRF,Sterile,DEAD,1,LB,5,1.2,
2242017,ME090,JRF,Sterile,DEAD,1,LB,3,0.3,
2242017,ME091,JRF,Sterile,DEAD,1,LB,6,2.2,
2242017,ME092,JRF,Sterile,DEAD,1,LB,12,2.2,
2242017,ME093,JRF,Sterile,DEAD,1,LB,10,2.8,
2242017,ME094,JRF,Sterile,DEAD,1,LB,4,0.8,
2242017,ME095,JRF,Sterile,DEAD,1,LB,3,0.5,
2242017,ME096,JRF,Sterile,DEAD,1,LB,4,1,
3102017,ME001,JRF,Sterile,DEAD,1,BB,10,2.2,"moss, 2 branches"
3102017,ME002,JRF,Sterile,DEAD,1,BB,4,1.8,moss
3102017,ME003,JRF,Sterile,DEAD,1,BB,6,1.6,moss
3102017,ME004,JRF,Sterile,DEAD,1,BB,9,3.2,moss
3102017,ME005,JRF,Sterile,DEAD,1,BB,42,5.2,"moss, 4 branches"
3102017,ME006,JRF,Sterile,DEAD,1,BB,10,3.3,moss
3102017,ME007,JRF,Sterile,DEAD,1,BB,10,4.6,moss
3102017,ME008,JRF,Sterile,DEAD,1,BB,7,0.8,moss
3102017,ME009,JRF,Sterile,DEAD,1,BB,4,2.2,moss
3102017,ME010,JRF,Sterile,DEAD,1,BB,6,1.8,"moss, liverwort"
3102017,ME011,JRF,Sterile,DEAD,1,BB,16,6.1,moss
3102017,ME012,JRF,Sterile,DEAD,1,BB,10,2.5,moss
3102017,ME085,JRF,Sterile,DEAD,1,LB,19,3.4,moss
3102017,ME086,JRF,Sterile,DEAD,1,LB,30,6.7,3 branches
3102017,ME087,JRF,Sterile,DEAD,1,LB,4,1.2,
3102017,ME088,JRF,Sterile,DEAD,1,LB,33,9.9,"2 branches, moss"
3102017,ME089,JRF,Sterile,DEAD,1,LB,7,1.6,moss
3102017,ME090,JRF,Sterile,DEAD,1,LB,3,0.6,moss
3102017,ME091,JRF,Sterile,DEAD,1,LB,6,8.3,moss
3102017,ME092,JRF,Sterile,DEAD,1,LB,15,3.1,2 branches
3102017,ME093,JRF,Sterile,DEAD,1,LB,11,2.7,moss
3102017,ME094,JRF,Sterile,DEAD,1,LB,5,0.6,
3102017,ME095,JRF,Sterile,DEAD,1,LB,4,0.6,moss
3102017,ME096,JRF,Sterile,DEAD,1,LB,4,1,"moss, liverwort"
4072017,ME001,JRF,Sterile,DEAD,1,BB,13,3.7,"moss, 2 branches,"
4072017,ME002,JRF,Sterile,DEAD,1,BB,3,1.6,moss
4072017,ME003,JRF,Sterile,DEAD,1,BB,5,1.5,moss
4072017,ME004,JRF,Sterile,DEAD,1,BB,6,3,moss
4072017,ME005,JRF,Sterile,DEAD,1,BB,41,6.7,"3 branches, moss"
4072017,ME006,JRF,Sterile,DEAD,1,BB,15,4.2,moss
4072017,ME007,JRF,Sterile,DEAD,1,BB,9,4.9,moss
4072017,ME008,JRF,Sterile,DEAD,1,BB,6,1,moss
4072017,ME009,JRF,Sterile,DEAD,1,BB,7,2.3,moss
4072017,ME010,JRF,Sterile,DEAD,1,BB,7,1.8,"moss, liverwort"
4072017,ME011,JRF,Sterile,DEAD,1,BB,22,6.6,"2 branches, moss"
4072017,ME012,JRF,Sterile,DEAD,1,BB,8,2.5,moss
4072017,ME085,JRF,Sterile,DEAD,1,LB,26,3.5,"3 branches, moss"
4072017,ME086,JRF,Sterile,DEAD,1,LB,43,7.4,"5 branches, moss"
4072017,ME087,JRF,Sterile,DEAD,1,LB,3,1.1,moss
4072017,ME088,JRF,Sterile,DEAD,1,LB,60,9.6,"moss, 4 branches"
4072017,ME089,JRF,Sterile,DEAD,1,LB,10,1.8,"2 branches, moss"
4072017,ME090,JRF,Sterile,DEAD,1,LB,2,0.6,moss growing around plant muight be affecting measurement.
4072017,ME091,JRF,Sterile,DEAD,1,LB,5,2.2,moss
4072017,ME092,JRF,Sterile,DEAD,1,LB,18,3.1,"3 brnaches, moss"
4072017,ME093,JRF,Sterile,DEAD,1,LB,13,2.4,"2 branches, moss"
4072017,ME094,JRF,Sterile,DEAD,1,LB,9,2.4,moss
4072017,ME095,JRF,Sterile,DEAD,1,LB,2,0.4,moss
4072017,ME096,JRF,Sterile,DEAD,1,LB,4,0.9,"moss, liverwort"
4232017,ME001,JRF,Sterile,DEAD,1,BB,12,3.6,moss/ two branches
4232017,ME002,JRF,Sterile,DEAD,1,BB,3,1.5,moss
4232017,ME003,JRF,Sterile,DEAD,1,BB,5,1.6,moss
4232017,ME004,JRF,Sterile,DEAD,1,BB,8,3.2,moss
4232017,ME005,JRF,Sterile,DEAD,1,BB,47,7,three branches
4232017,ME006,JRF,Sterile,DEAD,1,BB,65,7.5,moss/seven branches
4232017,ME007,JRF,Sterile,DEAD,1,BB,4,5,moss
4232017,ME008,JRF,Sterile,DEAD,1,BB,7,1,moss
4232017,ME009,JRF,Sterile,DEAD,1,BB,8,2.1,moss
4232017,ME010,JRF,Sterile,DEAD,1,BB,6,1.8,moss/liverwort
4232017,ME011,JRF,Sterile,DEAD,1,BB,27,6.7,moss/two branches
4232017,ME012,JRF,Sterile,DEAD,1,BB,9,2.5,moss
4232017,ME085,JRF,Sterile,DEAD,1,LB,33,3.5,three branches
4232017,ME086,JRF,Sterile,DEAD,1,LB,42,8.1,moss/four branches
4232017,ME087,JRF,Sterile,DEAD,1,LB,3,1.1,moss
4232017,ME088,JRF,Sterile,DEAD,1,LB,60,9,moss/five branches
4232017,ME089,JRF,Sterile,DEAD,1,LB,13,1.7,moss/two branches
4232017,ME090,JRF,Sterile,DEAD,1,LB,2,1.6,moss
4232017,ME091,JRF,Sterile,DEAD,1,LB,6,2.1,moss
4232017,ME092,JRF,Sterile,DEAD,1,LB,36,5.1,moss/two branches
4232017,ME093,JRF,Sterile,DEAD,1,LB,15,2.6,moss/two branches
4232017,ME094,JRF,Sterile,DEAD,1,LB,11,2.7,moss
4232017,ME095,JRF,Sterile,DEAD,1,LB,52,4.9,moss/ four branches
4232017,ME096,JRF,Sterile,DEAD,1,LB,2,0.9,moss/liverwort
5072017,ME001,JRF,Sterile,DEAD,1,BB,11,3.8,two branches/ moss
5072017,ME002,JRF,Sterile,DEAD,1,BB,3,1.7,moss
5072017,ME003,JRF,Sterile,DEAD,1,BB,6,1.6,moss
5072017,ME004,JRF,Sterile,DEAD,1,BB,8,3.2,moss
5072017,ME005,JRF,Sterile,DEAD,1,BB,49,6.8,three branches/moss
5072017,ME006,JRF,Sterile,DEAD,1,BB,30,4.9,two branches/ moss
5072017,ME007,JRF,Sterile,DEAD,1,BB,6,5.2,moss
5072017,ME008,JRF,Sterile,DEAD,1,BB,7,0.9,moss
5072017,ME009,JRF,Sterile,DEAD,1,BB,8,2.1,moss
5072017,ME010,JRF,Sterile,DEAD,1,BB,6,1.7,moss/liverwort
5072017,ME011,JRF,Sterile,DEAD,1,BB,33,6.8,two branches/ moss
5072017,ME012,JRF,Sterile,DEAD,1,BB,7,2.4,moss/possibly dying
5072017,ME085,JRF,Sterile,DEAD,1,LB,27,3.7,three branches/moss
5072017,ME086,JRF,Sterile,DEAD,1,LB,53,7.6,moss
5072017,ME087,JRF,Sterile,DEAD,1,LB,4,1.3,moss
5072017,ME088,JRF,Sterile,DEAD,1,LB,67,4.6,five branches/moss
5072017,ME089,JRF,Sterile,DEAD,1,LB,12,1.8,two branches/ moss
5072017,ME090,JRF,Sterile,DEAD,1,LB,2,0.5,moss
5072017,ME091,JRF,Sterile,DEAD,1,LB,5,2.4,moss
5072017,ME092,JRF,Sterile,DEAD,1,LB,22,3,three branches/moss
5072017,ME093,JRF,Sterile,DEAD,1,LB,13,2.4,moss
5072017,ME094,JRF,Sterile,DEAD,1,LB,16,3.7,moss
5072017,ME095,JRF,Sterile,DEAD,1,LB,2,0.4,moss
5072017,ME096,JRF,Sterile,DEAD,1,LB,3,1,moss/liverwort
10272017,ME001,JTH,Sterile,DEAD,1,BB,3,1.3,"4 br., 1/2 dirt, 1/2 moss"
10272017,ME002,JTH,Sterile,DEAD,0,BB,0,0,moss
10272017,ME003,JTH,Sterile,DEAD,1,BB,1,1,"deadish, thick moss"
10272017,ME004,JTH,Sterile,DEAD,1,BB,14,4.7,"2 br., moss, sporophytes"
10272017,ME005,JTH,Sterile,DEAD,1,BB,18,7.4,"4 br., moss"
10272017,ME006,JTH,Sterile,DEAD,1,BB,25,10.2,"6 br., thin moss"
10272017,ME007,JTH,Sterile,DEAD,1,BB,10,4.9,"3 br., tallest=almost dead, moss"
10272017,ME008,JTH,Sterile,DEAD,1,BB,5,0.5,"thick moss, sporophytes"
10272017,ME009,JTH,Sterile,DEAD,1,BB,13,6,"4 br., moss"
10272017,ME010,JTH,Sterile,DEAD,1,BB,3,1.1,"moss, sporophytes"
10272017,ME011,JTH,Sterile,DEAD,1,BB,27,6,"2 br., 1 dead, moss"
10272017,ME012,JTH,Sterile,DEAD,1,BB,1,1.1,thick moss
10272017,ME085,JTH,Sterile,DEAD,1,LB,10,3.2,"8 br., almost no moss"
10272017,ME086,JTH,Sterile,DEAD,1,LB,11,6,"10 br., most ~8cm, very little moss"
10272017,ME087,JTH,Sterile,DEAD,1,LB,9,3.8,"5 br., no moss"
10272017,ME088,JTH,Sterile,DEAD,1,LB,33,15,"top broke, 5 br."
10272017,ME089,JTH,Sterile,DEAD,1,LB,4,2.1,"2 br., buried in thick moss"
10272017,ME090,JTH,Sterile,DEAD,1,LB,3,0.5,"1 br., sporophytes"
10272017,ME091,JTH,Sterile,DEAD,1,LB,4,1.6,"moss, sporophytes"
10272017,ME092,JTH,Sterile,DEAD,1,LB,10,3.4,"4 br., moss"
10272017,ME093,JTH,Sterile,DEAD,1,LB,10,3.4,"4 br., moss"
10272017,ME094,JTH,Sterile,DEAD,1,LB,9,2.8,"4 br., thick moss, sporophytes"
10272017,ME095,JTH,Sterile,DEAD,1,LB,6,1,sporophytes
10272017,ME096,JTH,Sterile,DEAD,1,LB,4,1.2,moss
11182016,ME001,MME,Sterile,DEAD,1,BB,2,1.2,
11182016,ME002,MME,Sterile,DEAD,1,BB,2,1.8,
11182016,ME003,MME,Sterile,DEAD,1,BB,2,1,
11182016,ME004,MME,Sterile,DEAD,1,BB,2,0.9,
11182016,ME005,MME,Sterile,DEAD,1,BB,2,1.9,
11182016,ME006,MME,Sterile,DEAD,1,BB,0,0.9,
11182016,ME007,MME,Sterile,DEAD,1,BB,2,1.4,
11182016,ME008,MME,Sterile,DEAD,1,BB,2,0.6,
11182016,ME009,MME,Sterile,DEAD,1,BB,2,2,
11182016,ME010,MME,Sterile,DEAD,1,BB,2,1.4,
11182016,ME011,MME,Sterile,DEAD,1,BB,2,1.7,
11182016,ME012,MME,Sterile,DEAD,1,BB,2,1.8,
11182016,ME089,MME,Sterile,DEAD,0,LB,0,0,
11182016,ME090,MME,Sterile,DEAD,0,LB,0,0,no germination
11182016,ME091,MME,Sterile,DEAD,1,LB,0,0.15,germination
11182016,ME092,MME,Sterile,DEAD,1,LB,0,0.5,
11182016,ME093,MME,Sterile,DEAD,1,LB,0,0.1,
11182016,ME094,MME,Sterile,DEAD,1,LB,0,0.2,
11182016,ME095,MME,Sterile,DEAD,1,LB,2,1.1,
11182016,ME096,MME,Sterile,DEAD,1,LB,0,0.7,
11252016,ME001,MME,Sterile,DEAD,1,BB,2,1.5,
11252016,ME002,MME,Sterile,DEAD,1,BB,4,3.2,
11252016,ME003,MME,Sterile,DEAD,1,BB,4,1.8,weeded
11252016,ME004,MME,Sterile,DEAD,1,BB,3,1.6,weeded
11252016,ME005,MME,Sterile,DEAD,1,BB,4,2.4,weeded
11252016,ME006,MME,Sterile,DEAD,1,BB,2,1.6,weeded
11252016,ME007,MME,Sterile,DEAD,1,BB,5,2.5,weeded
11252016,ME008,MME,Sterile,DEAD,1,BB,2,0.9,
11252016,ME009,MME,Sterile,DEAD,1,BB,4,3.1,weeded
11252016,ME010,MME,Sterile,DEAD,1,BB,4,1.9,weeded
11252016,ME011,MME,Sterile,DEAD,1,BB,4,2.9,
11252016,ME012,MME,Sterile,DEAD,1,BB,4,2.6,growing sideways
11252016,ME085,MME,Sterile,DEAD,1,LB,2,1.1,weeded
11252016,ME086,MME,Sterile,DEAD,1,LB,2,0.6,weeded
11252016,ME087,MME,Sterile,DEAD,1,LB,1,1.1,weeded
11252016,ME088,MME,Sterile,DEAD,1,LB,2,1.6,
11252016,ME089,MME,Sterile,DEAD,0,LB,0,0,
11252016,ME090,MME,Sterile,DEAD,1,LB,2,0.9,weeded
11252016,ME091,MME,Sterile,DEAD,1,LB,2,1.1,weeded
11252016,ME092,MME,Sterile,DEAD,1,LB,2,1.1,weeded
11252016,ME093,MME,Sterile,DEAD,1,LB,2,1.3,weeded
11252016,ME094,MME,Sterile,DEAD,1,LB,2,0.6,weeded
11252016,ME095,MME,Sterile,DEAD,1,LB,4,2.3,
11252016,ME096,MME,Sterile,DEAD,1,LB,2,1.2,weeded
12022016,ME001,ALK,Sterile,DEAD,1,BB,2,1,
12022016,ME002,ALK,Sterile,DEAD,1,BB,5,2.3,bent
12022016,ME003,ALK,Sterile,DEAD,1,BB,4,1.7,
12022016,ME004,ALK,Sterile,DEAD,1,BB,4,1.1,tilted
12022016,ME005,ALK,Sterile,DEAD,1,BB,4,2.2,
12022016,ME006,ALK,Sterile,DEAD,1,BB,4,1.7,tilted
12022016,ME007,ALK,Sterile,DEAD,1,BB,5,2.6,
12022016,ME008,ALK,Sterile,DEAD,1,BB,4,0.9,plucked
12022016,ME009,ALK,Sterile,DEAD,1,BB,5,2.2,
12022016,ME010,ALK,Sterile,DEAD,1,BB,5,1.9,
12022016,ME011,ALK,Sterile,DEAD,1,BB,4,2.5,
12022016,ME012,ALK,Sterile,DEAD,1,BB,5,2.6,on side
12022016,ME085,ALK,Sterile,DEAD,1,LB,2,0.7,plucked
12022016,ME086,ALK,Sterile,DEAD,1,LB,2,0.6,
12022016,ME087,ALK,Sterile,DEAD,1,LB,2,0.7,plucked
12022016,ME088,ALK,Sterile,DEAD,1,LB,4,1.9,plucked
12022016,ME089,ALK,Sterile,DEAD,0,LB,0,0,nothing present
12022016,ME090,ALK,Sterile,DEAD,1,LB,2,0.8,"plucked, invading moss, disturbed, on side"
12022016,ME091,ALK,Sterile,DEAD,1,LB,0,0.4,"completely on side, dead?"
12022016,ME092,ALK,Sterile,DEAD,1,LB,2,0.7,plucked
12022016,ME093,ALK,Sterile,DEAD,1,LB,2,0.9,plucked
12022016,ME094,ALK,Sterile,DEAD,1,LB,2,0.4,"on side, dead?"
12022016,ME095,ALK,Sterile,DEAD,1,LB,4,1.3,plucked
12022016,ME096,ALK,Sterile,DEAD,1,LB,2,0.9,on side
12092016,ME001,ALK,Sterile,DEAD,1,BB,3,1.2,
12092016,ME002,ALK,Sterile,DEAD,1,BB,5,1.9,moss/ wilted/curled
12092016,ME003,ALK,Sterile,DEAD,1,BB,5,2,moss
12092016,ME004,ALK,Sterile,DEAD,1,BB,4,1.4,moss
12092016,ME005,ALK,Sterile,DEAD,1,BB,6,2.2,
12092016,ME006,ALK,Sterile,DEAD,1,BB,5,2.3,moss/bent
12092016,ME007,ALK,Sterile,DEAD,1,BB,7,3.4,plucked/moss
12092016,ME008,ALK,Sterile,DEAD,1,BB,5,1,
12092016,ME009,ALK,Sterile,DEAD,1,BB,6,2.3,moss
12092016,ME010,ALK,Sterile,DEAD,1,BB,5,1.8,moss/plucked/bug
12092016,ME011,ALK,Sterile,DEAD,1,BB,5,2.9,
